Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Shipment_month,Delivery_Date,Delivery_month,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Invalid dates,,,
SH10585,Warehouse_HOU,Miami,LaserShip,2023-02-05,Feb 2023,2023-02-07,Feb 2023,14.60,107.88,Delivered,682,2,valid,,,
SH10702,Warehouse_CHI,Portland,OnTrac,2023-02-05,Feb 2023,2023-02-06,Feb 2023,14.10,33.49,Delivered,154,1,valid,,,
SH11966,Warehouse_HOU,Dallas,UPS,2023-02-05,Feb 2023,2023-02-11,Feb 2023,53.90,377.64,Delivered,2226,6,valid,,,
SH10493,Warehouse_HOU,Denver,FedEx,2023-02-06,Feb 2023,2023-02-10,Feb 2023,13.40,139.60,Delivered,1030,4,valid,,,
SH11163,Warehouse_DEN,Minneapolis,Amazon Logistics,2023-02-06,Feb 2023,2023-02-09,Feb 2023,94.10,117.26,Delivered,132,3,valid,,,
SH11913,Warehouse_NYC,Miami,LaserShip,2023-02-06,Feb 2023,2023-02-10,Feb 2023,49.00,265.52,Delivered,1875,4,valid,,,
SH10795,Warehouse_HOU,Chicago,DHL,2023-02-07,Feb 2023,2023-02-15,Feb 2023,77.70,,Delivered,2113,8,valid,,,
SH10954,Warehouse_BOS,Portland,Amazon Logistics,2023-02-07,Feb 2023,2023-02-09,Feb 2023,29.90,108.93,Delivered,576,2,valid,,,
SH11134,Warehouse_BOS,Atlanta,USPS,2023-02-07,Feb 2023,2023-02-11,Feb 2023,15.60,159.13,Delivered,1230,4,valid,,,
SH11485,Warehouse_SEA,San Francisco,UPS,2023-02-07,Feb 2023,2023-02-12,Feb 2023,11.30,199.25,Delivered,1332,5,valid,,,
SH11859,Warehouse_HOU,Atlanta,USPS,2023-02-07,Feb 2023,2023-02-11,Feb 2023,15.60,116.02,Delivered,800,4,valid,,,
SH10805,Warehouse_HOU,Chicago,UPS,2023-02-08,Feb 2023,2023-02-15,Feb 2023,40.10,104.23,Delayed,428,2,valid,,,
SH10609,Warehouse_MIA,Dallas,Amazon Logistics,2023-02-08,Feb 2023,2023-02-12,Feb 2023,19.70,254.01,Delivered,1858,4,valid,,,
SH11111,Warehouse_SEA,San Francisco,USPS,2023-02-08,Feb 2023,2023-02-10,Feb 2023,24.10,80.77,Delivered,531,2,valid,,,
SH11391,Warehouse_BOS,Atlanta,LaserShip,2023-02-08,Feb 2023,2023-02-11,Feb 2023,31.20,114.20,Delivered,559,3,valid,,,
SH11658,Warehouse_SEA,Miami,FedEx,2023-02-08,Feb 2023,2023-02-14,Feb 2023,27.20,375.67,Delivered,2462,6,valid,,,
SH11204,Warehouse_LA,Seattle,OnTrac,2023-02-09,Feb 2023,2023-02-20,Feb 2023,28.60,180.90,Delayed,1135,3,valid,,,
SH10431,Warehouse_HOU,New York,DHL,2023-02-09,Feb 2023,2023-02-12,Feb 2023,23.00,94.01,Delivered,462,3,valid,,,
SH10662,Warehouse_CHI,New York,OnTrac,2023-02-09,Feb 2023,2023-02-14,Feb 2023,5.90,199.78,Delivered,1678,5,valid,,,
SH11385,Warehouse_SF,Atlanta,OnTrac,2023-02-09,Feb 2023,2023-02-14,Feb 2023,25.80,276.98,Delivered,1911,5,valid,,,
SH11610,Warehouse_CHI,Boston,Amazon Logistics,2023-02-09,Feb 2023,2023-02-13,Feb 2023,33.40,160.62,Delivered,989,4,valid,,,
SH10137,Warehouse_DEN,Boston,Amazon Logistics,2023-02-10,Feb 2023,2023-02-14,Feb 2023,17.50,208.17,Delivered,1476,4,valid,,,
SH10358,Warehouse_SEA,Dallas,USPS,2023-02-10,Feb 2023,2023-02-13,Feb 2023,20.70,201.34,Delivered,1515,3,valid,,,
SH10377,Warehouse_BOS,Dallas,UPS,2023-02-10,Feb 2023,2023-02-15,Feb 2023,14.80,286.70,Delivered,2050,5,valid,,,
SH11269,Warehouse_CHI,Minneapolis,OnTrac,2023-02-10,Feb 2023,2023-02-12,Feb 2023,21.60,60.18,Delivered,267,2,valid,,,
SH10860,Warehouse_BOS,Dallas,UPS,2023-02-11,Feb 2023,2023-02-17,Feb 2023,26.80,317.70,Delivered,2274,6,valid,,,
SH10402,Warehouse_MIA,Boston,DHL,2023-02-12,Feb 2023,2023-03-04,Mar 2023,29.50,224.76,Delayed,1289,8,valid,,,
SH11186,Warehouse_LA,Houston,FedEx,2023-02-12,Feb 2023,,,22.10,301.23,Delayed,1879,5,invalid,,,
SH11323,Warehouse_SEA,Detroit,UPS,2023-02-12,Feb 2023,2023-02-27,Feb 2023,48.20,79.74,Delayed,205,2,valid,,,
SH10910,Warehouse_SF,Boston,Amazon Logistics,2023-02-12,Feb 2023,2023-02-17,Feb 2023,15.90,308.50,Delivered,2282,5,valid,,,
SH10997,Warehouse_HOU,New York,Amazon Logistics,2023-02-13,Feb 2023,2023-02-16,Feb 2023,11.60,99.14,Delivered,773,3,valid,,,
SH11683,Warehouse_SF,Seattle,UPS,2023-02-13,Feb 2023,2023-02-19,Feb 2023,12.50,119.12,Delivered,916,6,valid,,,
SH11990,Warehouse_HOU,Chicago,OnTrac,2023-02-13,Feb 2023,2023-02-18,Feb 2023,38.80,248.50,Delivered,1877,5,valid,,,
SH11997,Warehouse_HOU,Portland,LaserShip,2023-02-13,Feb 2023,2023-02-19,Feb 2023,11.40,250.32,Delivered,1912,6,valid,,,
SH10345,Warehouse_SEA,Detroit,USPS,2023-02-14,Feb 2023,,,47.60,135.78,Delayed,636,1,invalid,,,
SH10286,Warehouse_NYC,New York,DHL,2023-02-14,Feb 2023,2023-02-19,Feb 2023,27.20,334.23,Delivered,2033,5,valid,,,
SH11433,Warehouse_CHI,Atlanta,LaserShip,2023-02-14,Feb 2023,2023-02-18,Feb 2023,12.10,228.01,Returned,1865,4,valid,,,
SH10847,Warehouse_CHI,Detroit,FedEx,2023-02-15,Feb 2023,2023-02-16,Feb 2023,53.70,113.89,Delivered,283,1,valid,,,
SH11027,Warehouse_DEN,Dallas,OnTrac,2023-02-16,Feb 2023,2023-03-02,Mar 2023,8.50,228.43,Delayed,1754,4,valid,,,
SH10694,Warehouse_DEN,Denver,FedEx,2023-02-16,Feb 2023,2023-02-21,Feb 2023,108.40,397.96,Delivered,1964,5,valid,,,
SH10853,Warehouse_BOS,Chicago,USPS,2023-02-16,Feb 2023,2023-02-20,Feb 2023,11.50,215.48,Delivered,1702,4,valid,,,
SH11246,Warehouse_NYC,Chicago,OnTrac,2023-02-16,Feb 2023,2023-02-18,Feb 2023,10.80,105.44,Delivered,790,2,valid,,,
SH10245,Warehouse_MIA,Minneapolis,USPS,2023-02-17,Feb 2023,2023-02-20,Feb 2023,16.70,152.32,Delivered,1153,3,valid,,,
SH10459,Warehouse_SF,Detroit,DHL,2023-02-17,Feb 2023,2023-02-25,Feb 2023,11.80,283.34,Delivered,1837,8,valid,,,
SH10604,Warehouse_BOS,Boston,LaserShip,2023-02-17,Feb 2023,2023-02-21,Feb 2023,17.90,77.71,Delivered,484,4,valid,,,
SH10622,Warehouse_HOU,Chicago,OnTrac,2023-02-17,Feb 2023,2023-02-20,Feb 2023,34.20,73.58,Delivered,264,3,valid,,,
SH11213,Warehouse_CHI,Minneapolis,DHL,2023-02-18,Feb 2023,,,18.50,171.77,Delayed,1073,3,invalid,,,
SH11436,Warehouse_BOS,Minneapolis,DHL,2023-02-18,Feb 2023,2023-02-28,Feb 2023,19.10,70.45,Delayed,302,2,valid,,,
SH11847,Warehouse_MIA,Detroit,OnTrac,2023-02-18,Feb 2023,2023-02-28,Feb 2023,12.60,77.29,Delayed,464,3,valid,,,
SH10053,Warehouse_BOS,Dallas,UPS,2023-02-18,Feb 2023,2023-02-23,Feb 2023,26.60,277.97,Delivered,1847,5,valid,,,
SH10413,Warehouse_HOU,Atlanta,OnTrac,2023-02-18,Feb 2023,2023-02-20,Feb 2023,21.10,109.65,Delivered,800,2,valid,,,
SH10787,Warehouse_ATL,Houston,DHL,2023-02-18,Feb 2023,2023-02-21,Feb 2023,16.90,208.26,Delivered,1434,3,valid,,,
SH11208,Warehouse_DEN,Denver,UPS,2023-02-18,Feb 2023,2023-02-23,Feb 2023,6.50,158.31,Delivered,1109,5,valid,,,
SH11657,Warehouse_MIA,Minneapolis,DHL,2023-02-18,Feb 2023,2023-02-24,Feb 2023,8.90,296.47,Delivered,2222,6,valid,,,
SH11953,Warehouse_BOS,Los Angeles,OnTrac,2023-02-18,Feb 2023,2023-02-21,Feb 2023,30.00,143.34,Delivered,985,3,valid,,,
SH10486,Warehouse_DEN,Los Angeles,USPS,2023-02-18,Feb 2023,2023-02-20,Feb 2023,18.60,64.53,Lost,344,2,valid,,,
SH11754,Warehouse_SEA,Chicago,DHL,2023-02-18,Feb 2023,2023-02-20,Feb 2023,22.20,83.40,Returned,368,2,valid,,,
SH10190,Warehouse_BOS,San Francisco,USPS,2023-02-19,Feb 2023,2023-02-25,Feb 2023,4.50,277.56,Delivered,2411,6,valid,,,
SH10194,Warehouse_LA,Chicago,DHL,2023-02-19,Feb 2023,2023-02-24,Feb 2023,29.30,206.80,Delivered,1213,5,valid,,,
SH10468,Warehouse_LA,Dallas,USPS,2023-02-19,Feb 2023,2023-02-23,Feb 2023,45.30,195.45,Delivered,1435,4,valid,,,
SH10476,Warehouse_SEA,New York,Amazon Logistics,2023-02-19,Feb 2023,2023-02-23,Feb 2023,10.60,217.45,Delivered,1866,4,valid,,,
SH10962,Warehouse_CHI,Detroit,OnTrac,2023-02-19,Feb 2023,2023-02-22,Feb 2023,36.70,80.24,Delivered,283,3,valid,,,
SH11513,Warehouse_BOS,Miami,Amazon Logistics,2023-02-19,Feb 2023,2023-02-23,Feb 2023,48.50,220.96,Delivered,1396,4,valid,,,
SH11742,Warehouse_NYC,Detroit,OnTrac,2023-02-19,Feb 2023,2023-02-24,Feb 2023,55.00,282.54,Delivered,2033,5,valid,,,
SH11981,Warehouse_SF,New York,UPS,2023-02-19,Feb 2023,2023-02-21,Feb 2023,20.10,100.60,Delivered,596,2,valid,,,
SH11023,Warehouse_DEN,Atlanta,OnTrac,2023-02-20,Feb 2023,2023-02-23,Feb 2023,3.50,138.85,Delivered,1063,3,valid,,,
SH11046,Warehouse_LA,Houston,FedEx,2023-02-20,Feb 2023,2023-02-24,Feb 2023,20.30,232.45,Delivered,1505,4,valid,,,
SH11353,Warehouse_DEN,Seattle,OnTrac,2023-02-20,Feb 2023,2023-02-26,Feb 2023,25.10,298.55,Delivered,2095,6,valid,,,
SH11404,Warehouse_LA,Phoenix,Amazon Logistics,2023-02-20,Feb 2023,2023-02-22,Feb 2023,12.90,61.00,Delivered,373,2,valid,,,
SH11824,Warehouse_HOU,New York,USPS,2023-02-20,Feb 2023,2023-02-27,Feb 2023,89.40,267.14,Delivered,1548,7,valid,,,
SH10034,Warehouse_SEA,Denver,OnTrac,2023-02-21,Feb 2023,2023-02-23,Feb 2023,10.70,76.52,Delivered,528,2,valid,,,
SH10307,Warehouse_DEN,Minneapolis,LaserShip,2023-02-21,Feb 2023,2023-02-25,Feb 2023,17.20,133.74,Delivered,888,4,valid,,,
SH10426,Warehouse_SEA,Denver,FedEx,2023-02-21,Feb 2023,2023-02-27,Feb 2023,11.10,139.42,Delivered,1035,6,valid,,,
SH11137,Warehouse_SEA,Boston,LaserShip,2023-02-21,Feb 2023,2023-02-26,Feb 2023,15.10,223.50,Delivered,1689,5,valid,,,
SH11194,Warehouse_DEN,Phoenix,Amazon Logistics,2023-02-21,Feb 2023,2023-02-26,Feb 2023,8.30,181.52,Delivered,1457,5,valid,,,
SH11638,Warehouse_MIA,Atlanta,OnTrac,2023-02-21,Feb 2023,2023-02-24,Feb 2023,5.90,103.51,Delivered,746,3,valid,,,
SH10640,Warehouse_HOU,Minneapolis,UPS,2023-02-22,Feb 2023,,,27.70,129.49,Delivered,730,3,invalid,,,
SH10721,Warehouse_NYC,Phoenix,DHL,2023-02-22,Feb 2023,2023-02-27,Feb 2023,66.10,181.39,Delivered,796,5,valid,,,
SH10806,Warehouse_MIA,Chicago,Amazon Logistics,2023-02-22,Feb 2023,2023-02-28,Feb 2023,38.40,276.83,Delivered,1780,6,valid,,,
SH11019,Warehouse_MIA,Detroit,UPS,2023-02-22,Feb 2023,2023-02-27,Feb 2023,43.50,324.49,Delivered,2021,5,valid,,,
SH11175,Warehouse_SEA,Portland,USPS,2023-02-22,Feb 2023,2023-02-23,Feb 2023,21.60,64.62,Delivered,374,1,valid,,,
SH11261,Warehouse_NYC,Seattle,LaserShip,2023-02-22,Feb 2023,2023-02-25,Feb 2023,25.70,159.21,Delivered,1023,3,valid,,,
SH11649,Warehouse_ATL,Phoenix,FedEx,2023-02-22,Feb 2023,2023-02-27,Feb 2023,27.40,336.51,Delivered,2166,5,valid,,,
SH11852,Warehouse_SF,Atlanta,Amazon Logistics,2023-02-23,Feb 2023,2023-03-02,Mar 2023,6.60,81.82,Delayed,613,5,valid,,,
SH10051,Warehouse_SEA,Minneapolis,USPS,2023-02-23,Feb 2023,2023-02-28,Feb 2023,19.60,156.03,Delivered,1267,5,valid,,,
SH10713,Warehouse_SEA,Denver,UPS,2023-02-23,Feb 2023,2023-02-27,Feb 2023,24.10,148.09,Delivered,1000,4,valid,,,
SH11328,Warehouse_BOS,Seattle,OnTrac,2023-02-23,Feb 2023,2023-03-02,Mar 2023,13.20,300.36,Delivered,2207,7,valid,,,
SH11819,Warehouse_BOS,Denver,DHL,2023-02-23,Feb 2023,2023-03-01,Mar 2023,35.30,314.52,Delivered,1724,6,valid,,,
SH10360,Warehouse_MIA,Phoenix,UPS,2023-02-24,Feb 2023,2023-03-04,Mar 2023,10.60,78.78,Delayed,517,2,valid,,,
SH10562,Warehouse_CHI,San Francisco,LaserShip,2023-02-24,Feb 2023,2023-02-27,Feb 2023,67.50,220.77,Delivered,1083,3,valid,,,
SH10738,Warehouse_DEN,Phoenix,FedEx,2023-02-24,Feb 2023,2023-03-01,Mar 2023,32.00,340.57,Delivered,2208,5,valid,,,
SH10779,Warehouse_ATL,Portland,USPS,2023-02-24,Feb 2023,2023-02-27,Feb 2023,103.40,226.95,Delivered,779,3,valid,,,
SH10834,Warehouse_BOS,Detroit,USPS,2023-02-25,Feb 2023,2023-02-27,Feb 2023,12.20,70.06,Delivered,489,2,valid,,,
SH10888,Warehouse_CHI,Atlanta,USPS,2023-02-25,Feb 2023,2023-03-04,Mar 2023,13.50,246.00,Delivered,2106,7,valid,,,
SH11218,Warehouse_BOS,Phoenix,FedEx,2023-02-25,Feb 2023,2023-02-27,Feb 2023,36.80,78.75,Delivered,196,2,valid,,,
SH11358,Warehouse_BOS,Chicago,USPS,2023-02-25,Feb 2023,2023-03-03,Mar 2023,29.30,277.17,Delivered,1989,6,valid,,,
SH11699,Warehouse_CHI,Portland,LaserShip,2023-02-25,Feb 2023,2023-03-02,Mar 2023,69.70,267.92,Delivered,1580,5,valid,,,
SH11957,Warehouse_MIA,Chicago,DHL,2023-02-25,Feb 2023,2023-02-28,Feb 2023,9.80,157.80,Delivered,992,3,valid,,,
SH10250,Warehouse_NYC,Portland,Amazon Logistics,2023-02-26,Feb 2023,,,5.50,259.45,Delivered,2132,7,invalid,,,
SH10600,Warehouse_SF,Houston,FedEx,2023-02-26,Feb 2023,2023-03-02,Mar 2023,45.70,247.43,Delivered,1612,4,valid,,,
SH11114,Warehouse_CHI,Los Angeles,Amazon Logistics,2023-02-26,Feb 2023,2023-03-07,Mar 2023,26.20,282.94,Delivered,2291,9,valid,,,
SH11765,Warehouse_CHI,Chicago,UPS,2023-02-26,Feb 2023,2023-02-28,Feb 2023,122.70,288.29,Delivered,962,2,valid,,,
SH11945,Warehouse_SF,Chicago,LaserShip,2023-02-26,Feb 2023,2023-03-02,Mar 2023,9.10,210.06,Delivered,1754,4,valid,,,
SH11249,Warehouse_SF,Minneapolis,FedEx,2023-02-26,Feb 2023,2023-03-01,Mar 2023,21.40,136.39,In Transit,799,3,valid,,,
SH11188,Warehouse_HOU,Denver,LaserShip,2023-02-26,Feb 2023,,,45.00,182.33,Returned,1030,3,invalid,,,
SH11841,Warehouse_ATL,Dallas,DHL,2023-02-27,Feb 2023,2023-03-17,Mar 2023,25.00,381.58,Delayed,2462,5,valid,,,
SH10007,Warehouse_CHI,Portland,Amazon Logistics,2023-02-27,Feb 2023,2023-03-08,Mar 2023,16.70,281.23,Delivered,2013,9,valid,,,
SH10074,Warehouse_MIA,Phoenix,UPS,2023-02-27,Feb 2023,2023-03-02,Mar 2023,93.00,221.01,Delivered,757,3,valid,,,
SH10306,Warehouse_CHI,Portland,LaserShip,2023-02-27,Feb 2023,2023-02-28,Feb 2023,30.20,71.67,Delivered,290,1,valid,,,
SH10462,Warehouse_SEA,Minneapolis,USPS,2023-02-27,Feb 2023,2023-03-05,Mar 2023,31.30,308.28,Delivered,2454,6,valid,,,
SH10855,Warehouse_HOU,Seattle,Amazon Logistics,2023-02-27,Feb 2023,2023-03-05,Mar 2023,12.90,311.31,Delivered,2323,6,valid,,,
SH11670,Warehouse_LA,Phoenix,Amazon Logistics,2023-02-27,Feb 2023,2023-03-01,Mar 2023,32.60,89.42,Delivered,373,2,valid,,,
SH11709,Warehouse_LA,Seattle,UPS,2023-02-27,Feb 2023,2023-03-02,Mar 2023,7.20,137.16,Delivered,1135,3,valid,,,
SH10254,Warehouse_BOS,Portland,LaserShip,2023-02-27,Feb 2023,2023-03-05,Mar 2023,11.20,324.52,In Transit,2379,6,valid,,,
SH11138,Warehouse_CHI,Denver,USPS,2023-02-27,Feb 2023,2023-03-03,Mar 2023,26.10,147.22,In Transit,1000,4,valid,,,
SH10699,Warehouse_HOU,Dallas,UPS,2023-02-28,Feb 2023,2023-03-05,Mar 2023,78.20,195.05,Delayed,860,3,valid,,,
SH11647,Warehouse_CHI,Houston,DHL,2023-02-28,Feb 2023,2023-03-07,Mar 2023,39.90,36.45,Delayed,2190,6,valid,,,
SH10247,Warehouse_LA,New York,LaserShip,2023-02-28,Feb 2023,2023-03-05,Mar 2023,3.60,230.21,Delivered,2074,5,valid,,,
SH10257,Warehouse_MIA,Dallas,FedEx,2023-02-28,Feb 2023,2023-03-01,Mar 2023,27.10,79.46,Delivered,338,1,valid,,,
SH10684,Warehouse_HOU,Detroit,DHL,2023-02-28,Feb 2023,2023-03-01,Mar 2023,14.60,58.01,Delivered,265,1,valid,,,
SH10731,Warehouse_LA,Los Angeles,DHL,2023-02-28,Feb 2023,2023-03-02,Mar 2023,48.50,84.38,Delivered,159,2,valid,,,
SH11952,Warehouse_CHI,New York,USPS,2023-02-28,Feb 2023,2023-03-03,Mar 2023,39.00,112.83,Delivered,706,3,valid,,,
SH10230,Warehouse_BOS,Portland,Amazon Logistics,2023-03-01,Mar 2023,2023-03-06,Mar 2023,12.10,247.50,Delayed,1760,4,valid,,,
SH10533,Warehouse_ATL,Dallas,OnTrac,2023-03-01,Mar 2023,2023-03-06,Mar 2023,31.40,130.31,Delivered,838,5,valid,,,
SH10586,Warehouse_DEN,San Francisco,OnTrac,2023-03-01,Mar 2023,2023-03-07,Mar 2023,46.50,334.70,Delivered,2264,6,valid,,,
SH11702,Warehouse_CHI,Miami,Amazon Logistics,2023-03-01,Mar 2023,2023-03-07,Mar 2023,16.40,178.38,Delivered,1350,6,valid,,,
SH10191,Warehouse_SEA,Detroit,UPS,2023-03-02,Mar 2023,2023-03-10,Mar 2023,11.90,,Delivered,2481,8,valid,,,
SH10251,Warehouse_BOS,Chicago,Amazon Logistics,2023-03-02,Mar 2023,2023-03-05,Mar 2023,27.50,111.16,Delivered,569,3,valid,,,
SH11115,Warehouse_HOU,Atlanta,DHL,2023-03-02,Mar 2023,2023-03-07,Mar 2023,17.80,123.19,Delivered,800,5,valid,,,
SH11347,Warehouse_HOU,San Francisco,UPS,2023-03-02,Mar 2023,2023-03-07,Mar 2023,47.20,231.01,Delivered,1362,5,valid,,,
SH11791,Warehouse_ATL,New York,UPS,2023-03-02,Mar 2023,2023-03-05,Mar 2023,21.90,174.25,Delivered,1073,3,valid,,,
SH11908,Warehouse_CHI,Los Angeles,FedEx,2023-03-02,Mar 2023,2023-03-04,Mar 2023,10.50,33.67,Delivered,162,2,valid,,,
SH11123,Warehouse_MIA,Houston,UPS,2023-03-02,Mar 2023,2023-03-03,Mar 2023,14.00,50.83,In Transit,266,1,valid,,,
SH10093,Warehouse_MIA,Houston,UPS,2023-03-03,Mar 2023,2023-03-08,Mar 2023,32.90,337.04,Delivered,2233,5,valid,,,
SH10387,Warehouse_HOU,Los Angeles,UPS,2023-03-03,Mar 2023,2023-03-08,Mar 2023,24.40,326.92,Delivered,2330,5,valid,,,
SH10664,Warehouse_SF,Minneapolis,Amazon Logistics,2023-03-03,Mar 2023,2023-03-08,Mar 2023,9.70,230.69,Delivered,1667,5,valid,,,
SH10668,Warehouse_SEA,Miami,UPS,2023-03-03,Mar 2023,2023-03-08,Mar 2023,18.10,102.98,Delivered,663,5,valid,,,
SH10679,Warehouse_BOS,Miami,FedEx,2023-03-03,Mar 2023,2023-03-09,Mar 2023,6.50,297.79,Delivered,2185,6,valid,,,
SH11529,Warehouse_ATL,Chicago,DHL,2023-03-03,Mar 2023,2023-03-12,Mar 2023,21.20,312.87,Delivered,2181,9,valid,,,
SH11934,Warehouse_HOU,Detroit,LaserShip,2023-03-03,Mar 2023,2023-03-06,Mar 2023,9.90,161.25,Delivered,1163,3,valid,,,
SH11980,Warehouse_SF,Detroit,DHL,2023-03-03,Mar 2023,2023-03-09,Mar 2023,21.50,264.67,Delivered,1813,6,valid,,,
SH10534,Warehouse_ATL,Miami,OnTrac,2023-03-03,Mar 2023,2023-03-09,Mar 2023,13.30,236.71,In Transit,2025,6,valid,,,
SH10072,Warehouse_NYC,Los Angeles,LaserShip,2023-03-04,Mar 2023,2023-03-13,Mar 2023,10.80,225.74,Delayed,1727,6,valid,,,
SH10580,Warehouse_SEA,Portland,OnTrac,2023-03-04,Mar 2023,2023-03-08,Mar 2023,19.80,265.40,Delivered,1886,4,valid,,,
SH10950,Warehouse_SF,Dallas,LaserShip,2023-03-04,Mar 2023,2023-03-07,Mar 2023,14.90,148.00,Delivered,1154,3,valid,,,
SH11822,Warehouse_ATL,Boston,OnTrac,2023-03-04,Mar 2023,2023-03-10,Mar 2023,17.10,302.85,Delivered,2450,6,valid,,,
SH11878,Warehouse_BOS,Seattle,USPS,2023-03-04,Mar 2023,2023-03-08,Mar 2023,24.10,213.60,Delivered,1794,4,valid,,,
SH10296,Warehouse_SEA,Boston,LaserShip,2023-03-05,Mar 2023,2023-03-18,Mar 2023,23.70,82.89,Delayed,461,6,valid,,,
SH10395,Warehouse_SEA,Dallas,DHL,2023-03-05,Mar 2023,2023-03-17,Mar 2023,34.50,233.71,Delayed,1366,4,valid,,,
SH10830,Warehouse_HOU,Minneapolis,OnTrac,2023-03-05,Mar 2023,2023-03-06,Mar 2023,12.80,41.30,Delivered,205,1,valid,,,
SH11288,Warehouse_ATL,Atlanta,UPS,2023-03-05,Mar 2023,2023-03-08,Mar 2023,29.40,124.10,Delivered,796,3,valid,,,
SH10121,Warehouse_CHI,Houston,FedEx,2023-03-06,Mar 2023,2023-03-11,Mar 2023,25.10,165.41,Delivered,973,5,valid,,,
SH10282,Warehouse_DEN,Los Angeles,Amazon Logistics,2023-03-06,Mar 2023,2023-03-10,Mar 2023,4.60,230.19,Delivered,1778,4,valid,,,
SH10451,Warehouse_SEA,Seattle,OnTrac,2023-03-06,Mar 2023,2023-03-14,Mar 2023,8.30,274.13,Delivered,2418,8,valid,,,
SH10927,Warehouse_DEN,San Francisco,Amazon Logistics,2023-03-06,Mar 2023,2023-03-09,Mar 2023,9.40,84.83,Delivered,563,3,valid,,,
SH11142,Warehouse_SEA,San Francisco,FedEx,2023-03-06,Mar 2023,2023-03-09,Mar 2023,51.10,221.01,Delivered,1170,3,valid,,,
SH11290,Warehouse_CHI,Denver,FedEx,2023-03-06,Mar 2023,2023-03-09,Mar 2023,10.90,138.79,Delivered,1000,3,valid,,,
SH11501,Warehouse_BOS,Atlanta,UPS,2023-03-06,Mar 2023,2023-03-11,Mar 2023,26.20,212.17,Delivered,1541,5,valid,,,
SH11007,Warehouse_DEN,Minneapolis,FedEx,2023-03-07,Mar 2023,2023-03-19,Mar 2023,5.40,184.97,Delayed,1364,6,valid,,,
SH11479,Warehouse_SF,New York,LaserShip,2023-03-07,Mar 2023,2023-03-20,Mar 2023,30.10,101.62,Delayed,615,2,valid,,,
SH10156,Warehouse_LA,New York,FedEx,2023-03-07,Mar 2023,2023-03-12,Mar 2023,54.90,332.76,Delivered,2244,5,valid,,,
SH10485,Warehouse_MIA,Chicago,LaserShip,2023-03-07,Mar 2023,2023-03-10,Mar 2023,11.50,143.87,Delivered,983,3,valid,,,
SH11449,Warehouse_CHI,Detroit,UPS,2023-03-07,Mar 2023,2023-03-10,Mar 2023,36.40,74.25,Delivered,283,3,valid,,,
SH11570,Warehouse_CHI,Chicago,LaserShip,2023-03-07,Mar 2023,2023-03-11,Mar 2023,137.50,165.56,Delivered,136,4,valid,,,
SH11867,Warehouse_HOU,Portland,LaserShip,2023-03-07,Mar 2023,2023-03-11,Mar 2023,29.70,271.76,Delivered,2067,4,valid,,,
SH11955,Warehouse_BOS,Atlanta,UPS,2023-03-07,Mar 2023,2023-03-11,Mar 2023,47.50,127.02,Delivered,545,4,valid,,,
SH10291,Warehouse_HOU,Detroit,Amazon Logistics,2023-03-07,Mar 2023,2023-03-12,Mar 2023,10.10,231.81,Lost,1875,5,valid,,,
SH10856,Warehouse_NYC,Detroit,Amazon Logistics,2023-03-08,Mar 2023,2023-03-13,Mar 2023,16.30,299.25,Delivered,2263,5,valid,,,
SH11369,Warehouse_BOS,Dallas,FedEx,2023-03-08,Mar 2023,2023-03-14,Mar 2023,28.60,328.60,Delivered,2066,6,valid,,,
SH11376,Warehouse_MIA,Detroit,Amazon Logistics,2023-03-08,Mar 2023,2023-03-13,Mar 2023,40.80,314.97,Delivered,2330,5,valid,,,
SH11384,Warehouse_BOS,Chicago,LaserShip,2023-03-08,Mar 2023,2023-03-14,Mar 2023,18.30,232.16,Delivered,1746,6,valid,,,
SH11904,Warehouse_HOU,Detroit,FedEx,2023-03-08,Mar 2023,2023-03-13,Mar 2023,8.10,290.02,Delivered,2307,5,valid,,,
SH11620,Warehouse_BOS,Phoenix,LaserShip,2023-03-08,Mar 2023,2023-03-12,Mar 2023,25.80,137.06,In Transit,896,4,valid,,,
SH11442,Warehouse_HOU,Portland,FedEx,2023-03-08,Mar 2023,2023-03-09,Mar 2023,5.80,83.76,Lost,528,1,valid,,,
SH10043,Warehouse_SEA,New York,DHL,2023-03-09,Mar 2023,2023-03-13,Mar 2023,17.40,194.58,Delivered,1153,4,valid,,,
SH10868,Warehouse_ATL,Chicago,FedEx,2023-03-09,Mar 2023,,,45.40,84.91,Delivered,151,2,invalid,,,
SH11341,Warehouse_NYC,Houston,FedEx,2023-03-09,Mar 2023,2023-03-11,Mar 2023,28.50,54.64,Delivered,131,2,valid,,,
SH11569,Warehouse_MIA,Detroit,UPS,2023-03-09,Mar 2023,2023-03-16,Mar 2023,13.60,261.01,Delivered,2029,7,valid,,,
SH11607,Warehouse_SEA,Houston,LaserShip,2023-03-09,Mar 2023,2023-03-14,Mar 2023,8.20,212.27,Delivered,1713,5,valid,,,
SH10594,Warehouse_SEA,Seattle,OnTrac,2023-03-10,Mar 2023,2023-03-24,Mar 2023,17.40,231.71,Delayed,1606,5,valid,,,
SH10139,Warehouse_CHI,Houston,USPS,2023-03-10,Mar 2023,2023-03-13,Mar 2023,19.40,169.99,Delivered,1300,3,valid,,,
