invoice_date,price
2021-10-07,2400.68
2022-06-03,60.60
2021-05-24,5250.00
2022-12-12,179.20
2022-08-25,300.08
2021-02-11,81.32
2022-05-14,71.68
2021-12-03,26.15
2021-01-02,1500.40
2021-10-25,5250.00
2021-07-16,600.16
2021-10-26,300.08
2022-01-30,107.52
2021-05-02,2400.68
2021-12-23,600.16
2022-05-15,46.92
2021-10-19,107.52
2021-06-09,1200.32
2022-03-15,600.16
2023-01-08,1500.40
2022-02-21,600.16
2021-03-31,1500.40
2022-04-04,26.15
2021-10-11,10.46
2021-01-27,300.08
2021-09-23,46.92
2022-08-16,162.64
2021-06-05,1500.40
2021-11-29,900.24
2023-01-28,23.46
2021-12-23,203.30
2022-05-12,15.69
2022-05-19,5.23
2021-10-04,600.16
2021-11-22,143.36
2021-06-02,600.16
2021-10-12,71.68
2021-12-12,26.15
2021-09-20,300.08
2022-03-04,300.08
2022-12-21,600.16
2022-04-24,81.32
2022-03-11,3000.85
2022-12-27,900.24
2021-07-05,1200.32
2021-10-20,15.15
2022-02-03,162.64
2022-10-22,1500.40
2021-10-12,10.46
2022-01-12,1200.32
2023-01-14,58.65
2022-03-17,30.30
2022-10-30,107.52
2022-06-08,600.16
2021-07-04,1200.34
2022-03-31,81.32
2022-11-20,600.16
2023-02-22,121.98
2022-04-26,600.17
2022-02-25,600.16
2022-11-24,40.66
2021-12-11,300.08
2021-03-17,179.20
2021-04-25,900.24
2021-04-23,162.64
2021-06-16,1500.40
2021-06-14,300.08
2021-02-13,143.36
2022-06-22,26.15
2021-09-25,900.24
2021-09-28,35.84
2022-09-27,900.24
2021-06-16,1800.51
2021-12-13,1200.32
2021-03-02,46.92
2022-03-24,20.92
2021-01-08,10.46
2023-01-15,1200.34
2021-08-23,71.68
2021-12-05,162.64
2022-04-19,26.15
2022-10-29,179.20
2021-07-19,3000.85
2021-07-19,1500.40
2021-10-23,15.69
2021-01-07,1200.32
2021-10-02,1200.32
2021-05-29,203.30
2021-08-26,107.52
2022-02-19,300.08
2021-03-21,203.30
2021-07-30,60.60
2022-12-14,1200.34
2022-02-13,1500.40
2021-01-18,300.08
2022-08-25,1200.34
2021-05-19,3000.85
2023-02-18,1800.51
2022-05-16,26.15
2022-10-11,1500.40
2022-12-21,121.98
2021-12-06,162.64
2021-07-25,1050.00
2021-10-23,300.08
2021-09-11,1200.32
2021-10-16,60.60
2021-12-10,60.60
2021-04-22,1200.32
2022-02-19,600.16
2021-10-06,26.15
2022-08-13,2100.00
2023-02-20,162.64
2021-03-01,20.92
2021-06-08,900.24
2022-03-09,900.24
2022-04-03,1800.51
2022-02-11,179.20
2022-11-22,35.84
2021-11-06,1200.32
2022-05-16,3000.85
2022-10-03,600.17
2021-02-22,46.92
2022-11-02,26.15
2022-02-15,1500.40
2022-07-04,26.15
2021-08-05,3000.85
2022-05-18,143.36
2022-06-17,300.08
2022-11-18,10.46
2022-08-14,300.08
2022-04-04,1500.40
2023-01-12,5.23
2021-09-01,60.60
2021-04-25,71.68
2022-10-14,600.16
2022-05-07,162.64
2021-09-11,300.08
2021-02-11,15.69
2021-11-12,1200.32
2021-07-10,1200.32
2023-01-18,40.66
2021-01-10,5.23
2021-03-17,1500.40
2023-01-24,203.30
2022-10-28,3000.85
2022-10-11,2400.68
2023-01-23,45.45
2022-09-09,11.73
2022-05-09,15.15
2021-04-12,1500.40
2022-08-09,600.16
2022-01-21,3150.00
2022-02-21,46.92
2022-01-14,26.15
2023-01-19,2400.68
2022-03-17,600.17
2021-03-25,35.84
2023-01-02,60.60
2021-05-03,1200.32
2021-05-04,81.32
2021-06-13,900.24
2023-01-13,26.15
2021-03-21,121.98
2021-05-21,600.16
2023-01-05,26.15
2022-03-15,600.16
2022-07-03,5250.00
2021-12-05,15.69
2021-07-10,35.84
2022-09-15,1500.40
2022-04-15,1500.40
2022-06-01,203.30
2022-07-29,11.73
2022-03-08,300.08
2022-01-13,15.15
2022-04-04,1500.40
2021-08-07,35.84
2022-05-16,1500.40
2022-08-10,1800.51
2021-05-15,203.30
2023-02-12,1200.34
2022-09-05,3000.85
2021-04-17,1500.40
2021-09-11,35.84
2022-05-18,300.08
2022-03-12,71.68
2021-03-05,1800.51
2022-04-18,60.60
2022-09-26,20.92
2021-10-30,5.23
2023-02-16,23.46
2022-07-15,1200.32
2023-02-18,81.32
2021-07-25,900.24
2023-02-21,1500.40
2021-03-05,2100.00
2022-07-30,1500.40
2021-09-03,1500.40
2021-04-29,1500.40
2021-08-29,2400.68
2022-02-27,1200.32
2022-09-06,203.30
2021-05-15,3150.00
2021-08-29,35.19
2022-03-07,60.60
2022-07-10,600.16
2022-09-20,600.17
2021-08-16,300.08
2021-08-04,300.08
2021-06-04,15.69
2022-01-30,162.64
2022-08-14,5.23
2022-01-21,300.08
2022-04-30,5250.00
2021-07-01,121.98
2021-09-30,1500.40
2022-02-08,203.30
2022-09-22,179.20
2022-10-03,1200.32
2022-02-23,162.64
2022-03-20,1500.40
2021-11-04,1200.32
2022-12-20,900.24
2021-06-10,46.92
2021-12-20,5.23
2022-12-11,900.24
2021-02-08,4200.00
2022-07-31,20.92
2021-04-05,1500.40
2022-03-16,1200.34
2022-11-25,1200.32
2021-10-05,121.98
2021-03-13,600.16
2021-04-14,203.30
2021-12-10,900.24
2021-08-16,600.16
2021-04-07,600.17
2022-01-29,900.24
2022-03-12,900.24
2022-07-23,1050.00
2021-06-28,1200.32
2022-08-15,1050.00
2021-11-23,900.24
2021-04-16,35.84
2021-06-18,300.08
2022-08-18,143.36
2022-09-28,1200.32
2022-01-10,1200.32
2022-08-01,26.15
2021-06-05,2100.00
2021-09-22,60.60
2021-03-27,300.08
2023-02-06,600.16
2021-10-12,600.17
2021-08-30,26.15
2022-01-05,20.92
2022-01-03,600.16
2021-06-30,1800.51
2022-08-10,45.45
2021-07-14,600.16
2021-10-14,81.32
2021-05-06,179.20
2022-06-02,600.16
2022-05-02,2100.00
2021-03-28,600.16
2022-07-06,15.69
2022-08-07,600.16
2022-07-27,1500.40
2021-10-10,300.08
2023-01-08,600.16
2022-11-20,1200.32
2021-10-14,300.08
2022-01-30,20.92
2022-02-06,45.45
2021-02-21,1500.40
2022-07-12,81.32
2021-01-27,1200.34
2021-11-22,1500.40
2021-01-06,300.08
2021-12-28,600.16
2021-07-22,15.15
2021-08-30,162.64
2022-06-27,300.08
2022-11-14,300.08
2021-01-20,10.46
2022-08-25,2400.68
2021-12-29,121.98
2021-07-17,300.08
2022-04-23,121.98
2021-02-13,81.32
2021-01-25,15.69
2022-06-22,121.98
2022-04-26,35.84
2021-12-10,107.52
2022-09-17,162.64
2021-03-12,60.60
2022-09-13,121.98
2022-07-19,71.68
2022-01-31,1500.40
2022-08-28,107.52
2021-03-14,143.36
2022-04-08,300.08
2022-07-09,1200.32
2021-11-29,300.08
2021-04-15,900.24
2022-12-29,900.24
2021-09-12,1500.40
2022-04-07,600.16
2021-06-30,4200.00
2022-01-05,600.17
2021-12-05,1500.40
2021-05-20,900.24
2022-12-26,900.24
2022-11-26,26.15
2022-08-27,300.08
2021-05-27,600.17
2023-01-29,300.08
2021-12-19,143.36
2021-10-09,15.69
2021-10-05,1200.32
2022-08-18,300.08
2021-08-22,71.68
2021-06-24,4200.00
2022-01-20,40.66
2022-02-24,300.08
2022-11-27,26.15
2022-11-23,20.92
2021-12-21,300.08
2021-05-07,179.20
2022-07-31,162.64
2021-09-27,35.84
2022-06-25,35.19
2022-12-06,5.23
2021-11-03,58.65
2022-01-13,600.17
2021-10-13,23.46
2022-03-07,203.30
2022-11-23,26.15
2021-08-05,1500.40
2021-01-15,300.08
2022-07-01,5.23
2022-07-09,300.08
2022-01-19,46.92
2021-02-13,10.46
2023-01-29,26.15
2021-06-23,5250.00
2021-07-11,203.30
2021-02-03,300.08
2021-11-19,1500.40
2022-02-20,1500.40
2021-12-26,75.75
2021-09-12,1200.34
2021-02-22,81.32
2022-01-22,1200.32
2022-05-25,1200.32
2021-12-18,2400.68
2021-10-29,1200.32
2021-12-15,15.69
2022-12-20,300.08
2021-01-30,600.17
2022-02-25,15.69
2021-10-06,40.66
2023-02-05,179.20
2022-11-27,300.08
2021-04-03,1200.32
2021-06-24,600.17
2021-09-01,600.17
2021-10-09,179.20
2022-06-15,5.23
2023-01-29,300.08
2023-01-31,26.15
2022-09-16,26.15
2021-11-27,20.92
2022-09-10,203.30
2021-07-08,600.16
2022-10-16,600.16
2022-08-22,600.17
2021-04-27,203.30
2022-06-06,3000.85
2021-03-02,1200.34
2022-06-26,1500.40
2021-11-22,203.30
2021-09-07,81.32
2022-05-30,4200.00
2022-06-03,20.92
2023-01-31,10.46
2021-09-15,26.15
2021-07-18,71.68
2021-02-09,40.66
2022-05-24,162.64
2021-01-05,40.66
2021-10-16,143.36
2021-05-14,81.32
2021-10-10,900.24
2021-01-24,1500.40
2022-08-13,20.92
2021-11-05,121.98
2022-08-15,4200.00
2022-09-30,26.15
2022-01-30,23.46
2021-09-01,1200.32
2022-08-22,300.08
2022-09-22,121.98
2021-01-25,1500.40
2022-10-19,600.16
2021-11-18,1200.32
2022-04-14,1200.34
2022-05-15,203.30
2021-02-28,58.65
2021-01-23,23.46
2022-11-26,1800.51
2022-04-01,600.16
2022-02-22,900.24
2023-01-12,121.98
2022-08-28,203.30
2021-03-25,5250.00
2021-05-25,600.17
2022-03-17,20.92
2021-11-21,15.69
2023-02-02,900.24
2021-05-21,600.16
2021-06-09,900.24
2022-02-04,900.24
2021-02-27,2100.00
2022-10-24,1200.32
2022-03-17,107.52
2021-08-01,1200.32
2021-10-02,600.16
2022-03-30,20.92
2021-09-30,600.16
2021-01-10,1500.40
2023-01-22,600.16
2021-07-03,600.16
2022-10-01,81.32
2021-09-02,5.23
2022-08-17,1500.40
2022-02-24,2400.68
2021-02-13,23.46
2022-09-06,3000.85
2022-03-13,81.32
2022-08-26,23.46
2021-11-20,121.98
2022-06-17,10.46
2022-10-15,81.32
2021-06-04,81.32
2021-10-10,1200.32
2022-04-22,15.69
2021-12-13,5.23
2022-02-22,5.23
2022-08-02,600.16
2021-05-21,1200.32
2021-03-10,5.23
2021-03-30,203.30
2022-07-30,300.08
2022-01-16,143.36
2021-06-29,300.08
2022-02-04,300.08
2021-11-25,600.16
2021-04-23,60.60
2022-01-20,5250.00
2021-10-02,2400.68
2022-03-04,143.36
2022-12-09,600.17
2021-03-05,58.65
2021-10-22,162.64
2021-11-20,11.73
2021-04-01,203.30
2022-08-27,15.69
2022-10-20,71.68
2022-06-14,15.69
2022-09-16,162.64
2022-01-27,26.15
2022-10-10,71.68
2021-01-10,5250.00
2021-01-26,121.98
2023-02-08,300.08
2022-03-30,600.16
2022-01-30,900.24
2021-03-26,5.23
2021-04-13,143.36
2021-02-12,600.16
2021-05-25,71.68
2023-02-07,203.30
2021-05-12,300.08
2022-02-12,81.32
2023-01-24,5250.00
2021-10-02,15.69
2023-01-24,5.23
2022-10-19,1500.40
2021-04-17,900.24
2022-08-25,71.68
2022-07-24,600.16
2021-12-20,40.66
2021-05-14,203.30
2021-04-02,162.64
2022-11-29,3150.00
2021-04-04,15.69
2022-05-09,4200.00
2021-03-19,900.24
2022-01-07,3150.00
2022-05-16,600.16
2022-10-21,81.32
2021-01-02,1200.32
2022-01-11,45.45
2021-07-25,600.16
2021-05-04,900.24
2022-12-09,203.30
2022-09-13,20.92
2023-02-21,900.24
2022-01-02,143.36
2021-01-11,11.73
2022-04-30,900.24
2022-08-16,162.64
2023-01-22,900.24
2023-02-01,26.15
2021-07-07,107.52
2021-11-16,162.64
2022-01-16,1200.34
2022-07-31,300.08
2021-08-07,3150.00
2021-10-17,1200.32
2023-01-17,1200.32
2021-01-06,46.92
2021-08-30,600.16
2021-10-18,15.69
2021-12-22,3000.85
2021-03-21,600.16
2021-06-28,15.69
2021-11-22,10.46
2022-05-22,121.98
2021-03-09,26.15
2022-08-14,300.08
2022-09-15,121.98
2021-09-20,1800.51
2022-11-05,162.64
2021-08-27,2400.68
2023-02-02,75.75
2021-01-30,46.92
2022-03-12,600.16
2022-09-24,600.16
2021-03-29,26.15
2022-05-23,26.15
2022-09-05,30.30
2021-07-16,300.08
2022-01-17,2400.68
2022-08-15,300.08
2021-08-30,71.68
2022-06-30,179.20
2021-03-17,81.32
2022-12-17,10.46
2021-02-24,30.30
2022-12-07,107.52
2022-02-21,35.19
2021-12-23,1200.32
2022-03-07,1500.40
2021-11-30,2400.68
2021-12-29,35.84
2022-03-12,107.52
2023-02-15,35.19
2021-01-11,15.69
2021-08-02,3000.85
2022-11-04,1200.32
2022-12-24,26.15
2021-06-04,300.08
2022-09-08,900.24
2022-06-09,203.30
2021-06-15,300.08
2021-03-13,58.65
2021-05-15,1200.32
2023-01-09,121.98
2022-06-20,600.16
2022-09-16,121.98
2022-09-16,20.92
2021-12-25,20.92
2022-09-14,1500.40
2022-07-13,35.19
2022-03-27,900.24
2021-12-04,40.66
2021-06-06,10.46
2022-12-10,179.20
2021-03-10,300.08
2021-09-12,1500.40
2023-01-13,3000.85
2021-02-15,1500.40
2021-12-04,10.46
2022-05-27,203.30
2021-12-21,600.16
2022-04-18,81.32
2022-12-08,900.24
2023-01-05,3000.85
2022-09-20,1200.32
2022-12-18,2100.00
2022-08-13,1200.32
2023-02-02,162.64
2021-01-20,23.46
2021-06-28,15.69
2021-01-10,11.73
2021-02-25,900.24
2021-04-26,121.98
2022-09-13,179.20
2023-02-07,300.08
2021-04-13,300.08
2023-02-20,2100.00
2021-04-29,203.30
2021-08-10,162.64
2022-10-20,1200.32
2021-08-01,3000.85
2023-01-13,1200.32
2022-06-01,900.24
2022-07-08,5.23
2022-02-07,600.16
2022-11-16,23.46
2021-06-02,26.15
2022-05-25,1200.32
2021-05-17,900.24
2022-05-20,121.98
2021-06-12,35.19
2021-05-04,1200.34
2022-05-06,107.52
2022-08-06,900.24
2022-12-11,600.16
2021-04-06,10.46
2022-07-31,26.15
2021-01-26,900.24
2021-03-02,20.92
2023-02-05,600.16
2021-03-04,2100.00
2022-01-28,300.08
2022-07-05,1500.40
2023-01-28,143.36
2022-03-15,600.16
2021-04-09,300.08
2022-08-05,1500.40
2021-06-15,300.08
2022-10-01,46.92
2022-02-12,121.98
2022-12-09,1200.32
2021-02-13,11.73
2022-08-10,15.69
2021-04-04,15.69
2021-06-17,121.98
2021-11-15,143.36
2021-11-16,600.16
2021-07-25,15.15
2022-10-20,600.16
2021-10-30,1200.34
2023-02-05,1200.32
2021-09-21,23.46
2022-10-21,1500.40
2022-01-28,5.23
2021-10-19,1500.40
2022-06-28,600.16
2021-01-08,179.20
2022-04-03,600.16
2021-05-16,26.15
2022-12-02,30.30
2023-01-30,1800.51
2022-10-08,81.32
2022-11-27,203.30
2022-09-20,40.66
2021-05-14,1200.32
2021-12-22,600.17
2021-06-14,5.23
2021-04-11,1500.40
2022-10-25,3000.85
2021-12-07,107.52
2022-08-30,2100.00
2022-06-18,3150.00
2021-10-14,23.46
2021-01-25,71.68
2021-02-08,1500.40
2022-08-31,35.19
2021-07-15,300.08
2021-03-05,1500.40
2022-03-01,600.16
2021-09-20,1500.40
2021-10-05,20.92
2021-03-29,40.66
2021-11-07,1200.32
2023-02-23,15.15
2021-12-30,1500.40
2021-08-11,40.66
2023-02-26,1200.32
2022-06-08,1200.32
2021-12-16,600.16
2022-11-16,4200.00
2021-04-27,1500.40
2021-12-28,121.98
2021-10-05,23.46
2022-09-08,1200.32
2022-08-05,600.16
2022-03-14,1200.32
2022-12-15,600.17
2022-02-09,26.15
2021-12-19,10.46
2021-09-20,1200.32
2022-11-10,121.98
2021-08-23,1200.34
2021-02-21,600.16
2021-02-04,900.24
2022-09-13,46.92
2021-08-21,81.32
2021-06-26,900.24
2022-04-24,2400.68
2022-11-20,143.36
2021-06-04,600.16
2021-10-06,5250.00
2021-12-13,600.16
2021-06-22,26.15
2021-07-06,179.20
2021-01-23,75.75
2022-07-21,3000.85
2021-03-16,600.17
2022-01-23,5.23
2021-08-07,35.19
2022-07-04,600.16
2021-12-22,162.64
2021-03-31,203.30
2022-11-22,35.84
2021-09-14,162.64
2021-09-06,26.15
2021-12-24,23.46
2021-05-31,1500.40
2022-03-21,300.08
2022-03-07,35.84
2023-02-07,15.69
2021-12-26,300.08
2022-10-08,1500.40
2021-11-17,121.98
2021-04-26,60.60
2021-09-17,300.08
2021-12-02,203.30
2022-12-31,15.69
2022-08-12,900.24
2022-09-04,1500.40
2021-10-11,35.84
2022-01-18,1050.00
2021-12-29,1800.51
2023-02-08,900.24
2023-01-02,600.16
2021-04-25,10.46
2021-02-09,71.68
2021-02-16,35.84
2022-09-24,1800.51
2022-04-06,71.68
2021-08-06,1200.34
2021-05-31,15.69
2021-06-09,11.73
2021-07-23,600.16
2022-03-12,162.64
2021-02-13,75.75
2022-06-28,300.08
2021-04-07,300.08
2021-07-12,71.68
2021-04-23,15.69
2021-03-05,300.08
2022-06-17,40.66
2021-11-24,11.73
2022-05-01,45.45
2022-07-19,35.19
2021-11-14,300.08
2023-02-09,300.08
2022-03-11,15.69
2022-05-26,26.15
2022-06-30,121.98
2022-10-11,1200.32
2021-12-08,1200.32
2022-10-09,81.32
2022-02-06,600.16
2021-06-06,300.08
2022-09-05,203.30
2021-01-26,35.84
2022-07-22,900.24
2021-01-16,300.08
2022-04-12,15.15
2021-10-28,5.23
2023-01-09,1050.00
2022-08-27,600.16
2022-01-21,300.08
2021-10-08,1500.40
2022-02-27,179.20
2022-11-19,35.84
2021-03-06,600.16
2022-07-06,203.30
2022-11-12,1200.32
2022-12-21,179.20
2021-01-19,58.65
2022-03-09,203.30
2021-11-08,900.24
2022-12-03,600.16
2021-09-11,1200.32
2022-09-21,26.15
2022-04-17,107.52
2021-10-02,600.16
2022-03-23,20.92
2021-08-22,2400.68
2022-09-05,35.84
2022-08-22,15.69
2023-02-23,107.52
2021-10-02,2100.00
2022-05-08,15.69
2021-09-27,1500.40
2023-02-24,2400.68
2021-04-15,20.92
2021-04-08,143.36
2022-01-10,162.64
2021-04-21,121.98
2022-01-29,2100.00
2021-09-28,1200.34
2021-08-27,143.36
2022-10-12,5.23
2021-09-18,3000.85
2022-04-16,20.92
2022-07-23,46.92
2022-09-15,11.73
2022-01-20,75.75
2022-10-28,2100.00
2022-04-20,600.16
2023-01-13,40.66
2022-08-19,107.52
2021-07-18,81.32
2022-03-26,1800.51
2021-06-06,1500.40
2021-09-05,20.92
2021-10-06,3000.85
2022-11-10,300.08
2022-11-10,900.24
2023-02-04,600.16
2021-02-10,179.20
2022-10-21,40.66
2022-06-04,23.46
2022-01-26,203.30
2021-07-19,3000.85
2022-06-15,121.98
2022-12-22,30.30
2022-12-01,11.73
2021-10-05,1200.34
2021-10-01,300.08
2023-02-16,1500.40
2021-02-14,900.24
2021-05-10,121.98
2021-02-04,300.08
2021-09-26,15.69
2021-10-20,20.92
2021-09-27,2400.68
2023-01-03,900.24
2021-11-25,35.84
2021-08-03,300.08
2021-02-14,1050.00
2022-11-10,58.65
2022-05-16,26.15
2021-02-18,107.52
2022-01-14,35.19
2021-09-25,1500.40
2022-06-15,1500.40
2022-01-04,60.60
2021-05-08,3000.85
2021-02-16,1200.32
2023-02-13,1800.51
2022-09-07,23.46
2021-08-31,26.15
2021-12-04,2100.00
2022-06-29,5250.00
2021-10-13,162.64
2021-08-08,5250.00
2023-02-03,35.84
2021-06-05,900.24
2022-10-24,40.66
2021-06-12,1500.40
2021-10-21,1200.34
2022-09-11,20.92
2021-05-03,600.16
2021-08-16,300.08
2022-06-30,75.75
2021-02-17,300.08
2022-10-02,1200.34
2021-03-17,1800.51
2022-03-31,1800.51
2022-02-14,1800.51
2023-02-27,1500.40
2021-07-04,300.08
2022-02-07,35.84
2021-06-26,300.08
2023-02-07,60.60
2021-12-24,81.32
2021-08-21,203.30
2021-05-07,15.69
2021-03-03,1200.32
2022-12-31,26.15
2022-01-29,5.23
2021-07-11,1200.34
2022-08-23,71.68
2023-02-27,300.08
2022-03-04,5.23
2022-02-03,40.66
2022-04-02,10.46
2022-03-25,300.08
2022-10-08,600.16
2021-05-05,107.52
2021-03-22,162.64
2021-03-24,23.46
2022-12-23,300.08
2022-05-16,5250.00
2022-10-14,30.30
2022-12-31,179.20
2023-02-27,600.16
2021-10-06,3000.85
2022-10-14,300.08
2023-01-23,121.98
2022-03-01,81.32
2021-12-10,179.20
2021-07-07,1500.40
2022-11-04,45.45
2022-02-08,900.24
2021-10-17,1200.32
2021-10-25,1500.40
2021-05-28,3150.00
2021-12-05,600.17
2022-11-08,203.30
2021-11-05,1050.00
2021-04-27,1800.51
2022-01-11,26.15
2023-01-30,600.17
2022-09-15,35.19
2021-12-07,20.92
2021-02-28,600.16
2022-09-11,179.20
2022-10-26,900.24
2022-06-07,1200.32
2022-03-26,600.16
2022-07-29,1500.40
2021-04-24,58.65
2022-03-10,900.24
2021-03-22,71.68
2021-04-05,81.32
2022-08-16,1500.40
2023-01-25,107.52
2022-12-26,203.30
2021-10-23,900.24
2021-01-26,600.17
2022-03-01,60.60
2022-02-07,71.68
2021-11-30,203.30
2022-02-17,26.15
2021-01-30,600.16
2023-01-22,1500.40
2021-07-24,203.30
2021-02-22,23.46
2022-12-30,35.84
2021-04-11,179.20
2023-02-21,26.15
2021-10-30,10.46
2022-12-03,5.23
2021-01-07,600.16
2021-09-27,35.84
2022-05-18,1050.00
2022-10-04,46.92
2021-05-27,600.17
2021-08-10,15.69
2021-05-10,1200.32
2022-06-11,1500.40
2021-11-04,107.52
2021-06-01,121.98
2021-12-02,81.32
2022-03-15,600.16
2021-06-14,1800.51
2021-04-29,1800.51
2022-04-14,11.73
2022-03-02,900.24
2023-02-23,107.52
2022-06-10,1800.51
2021-04-19,26.15
2022-04-21,45.45
2022-10-07,900.24
2022-05-11,45.45
2022-05-01,203.30
2022-04-13,35.84
2021-02-17,179.20
2022-06-08,203.30
2021-12-18,600.16
2022-09-18,203.30
2021-03-08,1050.00
2023-01-22,121.98
2021-05-12,15.69
2021-09-03,15.69
2022-09-02,81.32
2021-06-27,1200.32
2022-05-22,23.46
2021-06-12,81.32
2021-10-31,10.46
2021-03-23,46.92
2022-08-08,2100.00
2021-06-11,1200.32
2022-05-24,40.66
2021-04-09,300.08
2022-12-23,143.36
2021-07-08,600.16
2021-12-07,300.08
2022-07-01,107.52
2021-12-06,2400.68
2021-04-18,40.66
2022-07-04,143.36
2022-11-12,46.92
2021-01-15,58.65
2021-08-20,2400.68
2021-06-30,1200.34
2021-11-25,1500.40
2021-02-25,20.92
2021-12-16,300.08
2022-02-02,1200.32
2022-10-04,900.24
2023-01-17,2100.00
2021-07-20,60.60
2023-01-16,900.24
2022-07-05,300.08
2022-02-15,121.98
2021-03-27,15.69
2021-12-10,35.19
2022-07-12,35.84
2022-11-25,900.24
2022-10-28,3150.00
2021-07-30,40.66
2022-05-23,5250.00
2021-06-23,4200.00
2021-02-18,15.69
2022-11-09,900.24
2022-02-25,35.84
2021-09-30,162.64
2021-12-31,2400.68
2022-12-23,40.66
2022-09-03,20.92
2022-09-26,300.08
2021-10-19,121.98
2022-01-16,143.36
2022-08-05,203.30
2021-06-12,300.08
2022-08-25,600.16
2022-08-17,300.08
2022-04-01,2400.68
2022-11-17,1800.51
2022-06-22,1500.40
2021-05-17,1500.40
2021-04-16,300.08
2021-11-20,600.16
2021-12-03,30.30
2022-02-26,900.24
2021-12-04,900.24
2022-12-23,10.46
2021-05-23,40.66
2021-03-30,203.30
2023-01-13,1200.32
2022-03-03,900.24
2021-05-20,143.36
2023-02-16,15.69
2021-07-12,40.66
2022-01-09,107.52
2022-06-16,1200.32
2022-01-24,1200.32
2022-10-12,1200.32
2022-07-30,15.15
2022-11-16,81.32
2022-03-31,600.16
2022-03-12,1050.00
2022-10-24,15.15
2021-08-01,300.08
2021-10-31,1500.40
2021-08-15,26.15
2022-04-03,1500.40
2022-05-04,1500.40
2021-04-16,162.64
2021-07-10,40.66
2021-04-25,40.66
2022-12-09,900.24
2023-01-04,75.75
2021-10-16,3000.85
2022-01-22,35.84
2022-08-30,3000.85
2022-03-02,900.24
2022-11-12,10.46
2021-03-19,1200.32
2021-07-11,35.19
2022-08-02,5.23
2022-02-03,26.15
2022-11-04,1800.51
2022-07-18,107.52
2021-01-30,300.08
2021-08-10,15.15
2022-10-27,1500.40
2022-04-15,203.30
2022-03-18,46.92
2021-10-18,40.66
2021-01-09,11.73
2021-06-20,5.23
2021-04-10,15.69
2022-07-19,1500.40
2022-02-20,23.46
2022-09-21,900.24
2021-09-27,3150.00
2021-09-15,900.24
2022-02-15,5.23
2022-09-08,40.66
2022-09-02,75.75
2022-10-30,162.64
2021-05-03,1200.32
2022-02-27,1200.32
2021-04-12,300.08
2021-03-24,900.24
2022-11-28,179.20
2023-02-04,1500.40
2021-04-01,40.66
2021-07-14,107.52
2022-10-24,2400.68
2022-12-06,300.08
2021-07-30,10.46
2021-08-17,1200.34
2022-11-30,300.08
2022-03-10,45.45
2022-12-05,4200.00
2022-11-18,900.24
2022-12-31,4200.00
2021-10-11,600.16
2021-09-15,1200.32
2022-12-23,71.68
2023-02-22,5.23
2022-01-16,20.92
2023-02-24,600.16
2023-01-01,71.68
2021-09-13,4200.00
2022-01-07,300.08
2023-01-05,1200.32
2022-03-06,121.98
2021-09-10,1200.34
2023-01-12,600.17
2021-01-07,900.24
2022-09-26,40.66
2021-06-04,1500.40
2022-05-05,5250.00
2022-05-25,4200.00
2022-11-29,46.92
2021-06-10,1200.32
2021-06-24,162.64
2022-09-02,2400.68
2021-08-30,35.84
2022-05-04,20.92
2022-01-17,900.24
2022-07-09,1200.32
2021-08-05,35.19
2021-10-25,1500.40
2021-12-12,121.98
2021-12-09,4200.00
2022-11-15,15.69
2021-02-12,162.64
2021-01-27,203.30
2021-04-19,26.15
2021-04-02,26.15
2022-08-16,143.36
2022-08-01,58.65
2021-03-26,600.16
2022-10-23,107.52
2022-07-31,203.30
2021-04-13,26.15
2021-05-06,75.75
2021-12-11,162.64
2022-08-05,300.08
2021-08-09,300.08
2021-03-31,300.08
2021-11-12,107.52
2021-10-25,1200.32
2021-09-13,81.32
2022-05-09,900.24
2021-02-13,1050.00
2022-02-23,1200.32
2022-08-27,2400.68
2021-12-06,300.08
2021-07-30,600.16
2022-09-21,1500.40
2022-02-03,121.98
2022-08-23,3000.85
2021-09-01,1200.32
2022-08-12,5250.00
2021-02-03,23.46
2021-09-10,203.30
2021-06-09,2400.68
2021-12-03,35.19
2021-11-18,107.52
2021-01-02,26.15
2021-02-16,3150.00
2021-06-11,40.66
2022-02-14,81.32
2022-11-12,900.24
2021-07-17,26.15
2021-11-01,1200.32
2021-12-22,58.65
2023-02-08,23.46
2021-11-28,20.92
2021-04-23,15.69
2022-02-06,1500.40
2022-06-02,3000.85
2022-11-11,1200.32
2022-01-13,40.66
2022-02-13,3000.85
2022-09-28,81.32
2022-09-02,20.92
2021-10-02,300.08
2021-02-04,600.16
2022-09-06,121.98
2021-06-30,20.92
2022-07-15,1200.32
2021-10-06,40.66
2021-11-26,162.64
2021-02-04,81.32
2022-08-26,1500.40
2022-05-08,23.46
2022-03-17,15.69
2023-02-03,300.08
2021-07-19,5.23
2021-11-05,2400.68
2021-08-19,300.08
2021-05-27,40.66
2021-10-20,40.66
2022-12-12,121.98
2021-11-11,1500.40
2021-06-02,20.92
2021-12-03,1500.40
2022-04-22,10.46
2022-01-14,300.08
2021-10-22,600.17
2021-03-19,26.15
2021-12-29,600.17
2022-11-14,300.08
2021-01-24,40.66
2021-11-24,203.30
2023-02-14,900.24
2021-09-17,3000.85
2022-12-11,35.19
2021-10-14,1200.34
2022-03-13,3000.85
2021-07-07,45.45
2022-10-28,900.24
2021-07-21,40.66
2021-07-07,40.66
